operation_id,created_at,updated_at,status,priority,operation_type,entity_type,entity_id,not_before,deadline,depends_on,dedupe_key,freshness_days,skill_names,prompt,payload_path,source,attempt_count,max_attempts,claimed_by_run_id,lease_expires_at,last_error
01KZSMSDTRPBEY317QNKDYJVM6,2026-08-12T00:08:39Z,2026-08-12T00:08:39Z,ready,70,opportunity_research,opportunity,opportunity_b162c48053de123cfacc,,,,opportunity_research:opportunity_b162c48053de123cfacc:38e4d6f658c878c0054e:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_2010347f1a0a5ea60f47 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZSMSDTRPBEY317QNKDYJVM6.json,deterministic-indicator-transition,0,3,,,
01KZSMSDTR2M1T0J6C9Z8F71EQ,2026-08-12T00:08:39Z,2026-08-12T00:08:39Z,ready,60,wiki_ingest,source,source_8d31c0205aad7793ca21,,,,wiki_ingest:source_8d31c0205aad7793ca21:d7114a15c830af288d2f:2026-08-11,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_2010347f1a0a5ea60f47-macd_cross_above_signal-bb7289c15e14.md into the wiki.,data/operations/payloads/01KZSMSDTR2M1T0J6C9Z8F71EQ.json,cheap-llm-ingest-decision,0,3,,,
01KZSMSDTRB9E5M9FHSZF5FRTW,2026-08-12T00:08:39Z,2026-08-12T00:08:39Z,ready,70,opportunity_research,opportunity,opportunity_881f49e00555958dafb7,,,,opportunity_research:opportunity_881f49e00555958dafb7:38e4d6f658c878c0054e:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_4b61970aa8f574446819 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZSMSDTRB9E5M9FHSZF5FRTW.json,deterministic-indicator-transition,0,3,,,
01KZSMSDTR5JE7EE4RDY15DE31,2026-08-12T00:08:39Z,2026-08-12T00:08:39Z,ready,60,wiki_ingest,source,source_370d927b063326134ae7,,,,wiki_ingest:source_370d927b063326134ae7:93619f53ab19dc1260f5:2026-08-11,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_4b61970aa8f574446819-macd_cross_above_signal-3c258166f023.md into the wiki.,data/operations/payloads/01KZSMSDTR5JE7EE4RDY15DE31.json,cheap-llm-ingest-decision,0,3,,,
01KZSN7E2GDTNSAM9Z0TVKYTS0,2026-08-12T00:16:18Z,2026-08-12T00:19:49Z,ready,66,idea_research,idea,idea_precision_biology_healthcare_automation,2026-08-12T00:16:18Z,,01KZRY95ZGA17F8N27YMA7G1G9,idea_research:idea_precision_biology_healthcare_automation:security-result:01KZRY95ZGA17F8N27YMA7G1G9,0,llm-wiki|papertrader-idea-research,"Refresh the precision-biology and healthcare-automation idea from Intuitive Surgical's completed scenario valuation, including candidate disposition, thesis, catalysts, risks, confidence and the broader investable-security universe.",data/operations/payloads/01KZSN7E2GDTNSAM9Z0TVKYTS0.json,security_research:01KZRY95ZGA17F8N27YMA7G1G9,0,3,,,
01KZSTTSARF7P97T6Z28ZE6PVQ,2026-08-12T01:54:15Z,2026-08-12T01:56:54Z,ready,66,idea_research,idea,idea_ai_native_drug_discovery,2026-08-12T01:54:15Z,,01KZSNRXMRC7GYT2RKSC8ZWB6S,idea_research:idea_ai_native_drug_discovery:security-result:01KZSNRXMRC7GYT2RKSC8ZWB6S,0,llm-wiki|papertrader-idea-research,"Refresh the AI-native drug-discovery idea from Recursion Pharmaceuticals' completed full review, including candidate disposition, thesis, catalysts, risks, confidence and the broader investable-security universe.",data/operations/payloads/01KZSTTSARF7P97T6Z28ZE6PVQ.json,security_research:01KZSNRXMRC7GYT2RKSC8ZWB6S,0,3,,,
01KZSTTTA0NQF896HWHBDC8R5J,2026-08-12T01:54:16Z,2026-08-12T01:56:54Z,ready,66,idea_research,idea,idea_precision_biology_healthcare_automation,2026-08-12T01:54:16Z,,01KZSNRXMRC7GYT2RKSC8ZWB6S,idea_research:idea_precision_biology_healthcare_automation:security-result:01KZSNRXMRC7GYT2RKSC8ZWB6S,0,llm-wiki|papertrader-idea-research,"Refresh the precision-biology and healthcare-automation idea from Recursion Pharmaceuticals' completed full review, including candidate disposition, thesis, catalysts, risks, confidence and the broader investable-security universe.",data/operations/payloads/01KZSTTTA0NQF896HWHBDC8R5J.json,security_research:01KZSNRXMRC7GYT2RKSC8ZWB6S,0,3,,,
01KZV8RGJRPKZFXGYTESBWN646,2026-08-12T15:16:55Z,2026-08-12T15:17:02Z,ready,65,wiki_ingest,source,youtube_iyY4mp_Wwf8,,,,wiki_ingest:youtube:UCIFn7ONIJHyC-lMnb7Fm_jw:iyY4mp_Wwf8:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01KZV8RGJRPKZFXGYTESBWN646.json,youtube_scan:daily-20260812T151654Z,0,3,,,
01KZV8RGJRZJ73CDY6XRX3YB1H,2026-08-12T15:16:55Z,2026-08-12T15:17:02Z,ready,65,wiki_ingest,source,youtube_tEz6ZNTnIhE,,,,wiki_ingest:youtube:UCrTTBSUr0zhPU56UQljag5A:tEz6ZNTnIhE:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01KZV8RGJRZJ73CDY6XRX3YB1H.json,youtube_scan:daily-20260812T151654Z,0,3,,,
01KZVHDGV04PCAYPSK8DJ9P82A,2026-08-12T17:48:12Z,2026-08-12T17:48:12Z,ready,65,security_research,security,security_0cf8075039299094d614,,,,security_research:security_0cf8075039299094d614:allocation-maintenance:2026-08-05T16:29:53Z,0,llm-wiki|papertrader-security-research,Revalidate security_0cf8075039299094d614 with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZVHDGV04PCAYPSK8DJ9P82A.json,deterministic-allocation-maintenance,0,3,,,
01KZVHDGV0RRFAD0RMP4ZQ9C7N,2026-08-12T17:48:12Z,2026-08-12T17:48:12Z,ready,65,security_research,security,security_1c055eb9b2bb1f5a8ff2,,,,security_research:security_1c055eb9b2bb1f5a8ff2:allocation-maintenance:2026-08-05T16:18:44Z,0,llm-wiki|papertrader-security-research,Revalidate security_1c055eb9b2bb1f5a8ff2 with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZVHDGV0RRFAD0RMP4ZQ9C7N.json,deterministic-allocation-maintenance,0,3,,,
01KZVTZDX0NY498KFY37AANTEF,2026-08-12T20:35:16Z,2026-08-12T20:35:16Z,ready,70,opportunity_research,opportunity,opportunity_18ccb579f8d5fc897f50,,,,opportunity_research:opportunity_18ccb579f8d5fc897f50:1578d0477c831e54d91f:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_47a0b06f6c6c478d7c1e volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZVTZDX0NY498KFY37AANTEF.json,deterministic-indicator-transition,0,3,,,
01KZVTZDX0W6ECJSA73MBSC47X,2026-08-12T20:35:16Z,2026-08-12T20:35:16Z,ready,60,wiki_ingest,source,source_7f4d22e9ce6a2b30914d,,,,wiki_ingest:source_7f4d22e9ce6a2b30914d:753c357c03ff80a3e3e9:2026-08-12,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_47a0b06f6c6c478d7c1e-volume_anomaly-851a40fcbec7.md into the wiki.,data/operations/payloads/01KZVTZDX0W6ECJSA73MBSC47X.json,cheap-llm-ingest-decision,0,3,,,
01KZVTZDX0Z3Z0KB7JRHYQSP1G,2026-08-12T20:35:16Z,2026-08-12T20:35:16Z,ready,70,opportunity_research,opportunity,opportunity_84f28a359689b5daf74d,,,,opportunity_research:opportunity_84f28a359689b5daf74d:38e4d6f658c878c0054e:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_ad3b1f8f59fd599f079a macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZVTZDX0Z3Z0KB7JRHYQSP1G.json,deterministic-indicator-transition,0,3,,,
01KZVTZDX0YFMX1XAA7J44TF58,2026-08-12T20:35:16Z,2026-08-12T20:35:16Z,ready,60,wiki_ingest,source,source_6391775c52571742e2d7,,,,wiki_ingest:source_6391775c52571742e2d7:1d22fb4b4ceaddb006da:2026-08-12,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_ad3b1f8f59fd599f079a-macd_cross_above_signal-fb025eeba3ad.md into the wiki.,data/operations/payloads/01KZVTZDX0YFMX1XAA7J44TF58.json,cheap-llm-ingest-decision,0,3,,,
01KZVTZDX05N62ZJ078TC0BZ8V,2026-08-12T20:35:16Z,2026-08-12T20:35:16Z,ready,70,opportunity_research,opportunity,opportunity_4cc54ba0102d82b99f3e,,,,opportunity_research:opportunity_4cc54ba0102d82b99f3e:38e4d6f658c878c0054e:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_c5a9e460d3350284d157 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZVTZDX05N62ZJ078TC0BZ8V.json,deterministic-indicator-transition,0,3,,,
01KZVTZDX0DFFC0FJ92988TQ2G,2026-08-12T20:35:16Z,2026-08-12T20:35:16Z,ready,60,wiki_ingest,source,source_18340952a7ad273f0fe6,,,,wiki_ingest:source_18340952a7ad273f0fe6:860133a3ea54b3bfe464:2026-08-12,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_c5a9e460d3350284d157-macd_cross_above_signal-0be3e887e290.md into the wiki.,data/operations/payloads/01KZVTZDX0DFFC0FJ92988TQ2G.json,cheap-llm-ingest-decision,0,3,,,
01KZVTZDX06K7JG24QMMZPN7GT,2026-08-12T20:35:16Z,2026-08-12T20:35:16Z,ready,65,security_research,security,security_33d9c44facc75c726c7d,,,,security_research:security_33d9c44facc75c726c7d:allocation-maintenance:2026-08-07T09:23:01Z,0,llm-wiki|papertrader-security-research,Revalidate security_33d9c44facc75c726c7d with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZVTZDX06K7JG24QMMZPN7GT.json,deterministic-allocation-maintenance,0,3,,,
01KZVTZDX045M9BSBEYFK5410K,2026-08-12T20:35:16Z,2026-08-12T20:35:16Z,ready,65,security_research,security,security_664f93a7eaca72e76e9b,,,,security_research:security_664f93a7eaca72e76e9b:allocation-maintenance:2026-08-05T19:02:24Z,0,llm-wiki|papertrader-security-research,Revalidate security_664f93a7eaca72e76e9b with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZVTZDX045M9BSBEYFK5410K.json,deterministic-allocation-maintenance,0,3,,,
01KZVTZDX0S3CMFAJHMVR58MDM,2026-08-12T20:35:16Z,2026-08-12T20:35:16Z,ready,65,security_research,security,security_98470cfc01bbcde78fc2,,,,security_research:security_98470cfc01bbcde78fc2:allocation-maintenance:2026-08-05T19:50:27Z,0,llm-wiki|papertrader-security-research,Revalidate security_98470cfc01bbcde78fc2 with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZVTZDX0S3CMFAJHMVR58MDM.json,deterministic-allocation-maintenance,0,3,,,
01KZVVAM9RXKXERGKQA46KRTE1,2026-08-12T20:41:23Z,2026-08-12T20:44:35Z,ready,66,idea_research,idea,idea_energy_refining,2026-08-12T20:41:23Z,,01KYEXAGNREGCP02XCC9VBV80V,idea_research:idea_energy_refining:security-result:01KYEXAGNREGCP02XCC9VBV80V,0,llm-wiki|papertrader-idea-research,"Refresh the crude-product dislocation and refining-margin idea from Valero's completed full review, including candidate disposition, thesis, catalysts, risks, confidence and the broader investable-security universe.",data/operations/payloads/01KZVVAM9RXKXERGKQA46KRTE1.json,security_research:01KYEXAGNREGCP02XCC9VBV80V,0,3,,,
01KZX73T68P5ZHAXWCPHSHWEH6,2026-08-13T09:26:37Z,2026-08-13T09:26:42Z,ready,65,wiki_ingest,source,youtube__TcEfYlW4PA,,,,wiki_ingest:youtube:UCESLZhusAkFfsNsApnjF_Cg:_TcEfYlW4PA:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01KZX73T68P5ZHAXWCPHSHWEH6.json,youtube_scan:daily-20260813T092636Z,0,3,,,
01KZX73T686XK883ZA6KVF6Z00,2026-08-13T09:26:37Z,2026-08-13T09:26:42Z,ready,65,wiki_ingest,source,youtube_1vWDUqK43LQ,,,,wiki_ingest:youtube:UCrGLm-Drgv0vbbemwwHeXJw:1vWDUqK43LQ:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01KZX73T686XK883ZA6KVF6Z00.json,youtube_scan:daily-20260813T092636Z,0,3,,,
01KZXXMWD8DWJ2JEV0W0K81MVW,2026-08-13T16:00:25Z,2026-08-13T16:00:31Z,ready,65,wiki_ingest,source,youtube_Yf4UOWLO4Z8,,,,wiki_ingest:youtube:UCrTTBSUr0zhPU56UQljag5A:Yf4UOWLO4Z8:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01KZXXMWD8DWJ2JEV0W0K81MVW.json,youtube_scan:daily-20260813T160024Z,0,3,,,
01KZXXN28RRSZWA52CWB8Y1HQS,2026-08-13T16:00:31Z,2026-08-13T16:00:31Z,ready,65,security_research,security,security_66cdcf90aac0d83e76f3,,,,security_research:security_66cdcf90aac0d83e76f3:allocation-maintenance:2026-08-06T13:04:49Z,0,llm-wiki|papertrader-security-research,Revalidate security_66cdcf90aac0d83e76f3 with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZXXN28RRSZWA52CWB8Y1HQS.json,deterministic-allocation-maintenance,0,3,,,
01KZXXN28RT0NVWT6QD0MMKBBK,2026-08-13T16:00:31Z,2026-08-13T16:00:31Z,ready,65,security_research,security,security_ce9b78a4d0773c950765,,,,security_research:security_ce9b78a4d0773c950765:allocation-maintenance:2026-08-06T14:30:57Z,0,llm-wiki|papertrader-security-research,Revalidate security_ce9b78a4d0773c950765 with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZXXN28RT0NVWT6QD0MMKBBK.json,deterministic-allocation-maintenance,0,3,,,
01KZXXN28RT6NFN3258NZ538J2,2026-08-13T16:00:31Z,2026-08-13T16:00:31Z,ready,65,security_research,security,security_d08d763780400dfbffce,,,,security_research:security_d08d763780400dfbffce:allocation-maintenance:2026-08-06T14:53:04Z,0,llm-wiki|papertrader-security-research,Revalidate security_d08d763780400dfbffce with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZXXN28RT6NFN3258NZ538J2.json,deterministic-allocation-maintenance,0,3,,,
01KZXXN28RGQ4Z9TWV7ZD692PZ,2026-08-13T16:00:31Z,2026-08-13T16:00:31Z,ready,65,security_research,security,security_dfa34d4b9050964b465e,,,,security_research:security_dfa34d4b9050964b465e:allocation-maintenance:2026-08-06T15:02:43Z,0,llm-wiki|papertrader-security-research,Revalidate security_dfa34d4b9050964b465e with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZXXN28RGQ4Z9TWV7ZD692PZ.json,deterministic-allocation-maintenance,0,3,,,
01KZXXN28R2WDCZVGE6QXBXV5X,2026-08-13T16:00:31Z,2026-08-13T16:00:31Z,ready,65,security_research,security,security_eca976f0076a425ea1bb,,,,security_research:security_eca976f0076a425ea1bb:allocation-maintenance:2026-08-06T15:39:19Z,0,llm-wiki|papertrader-security-research,Revalidate security_eca976f0076a425ea1bb with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZXXN28R2WDCZVGE6QXBXV5X.json,deterministic-allocation-maintenance,0,3,,,
01KZYPEVMG4GZPGNBSGA32SHHG,2026-08-13T23:14:02Z,2026-08-13T23:14:07Z,ready,65,wiki_ingest,source,youtube_feZWLQ3m6Tg,,,,wiki_ingest:youtube:UCrGLm-Drgv0vbbemwwHeXJw:feZWLQ3m6Tg:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01KZYPEVMG4GZPGNBSGA32SHHG.json,youtube_scan:daily-20260813T231401Z,0,3,,,
01KZYPF0GRRMNP7KWBJJT87XXG,2026-08-13T23:14:07Z,2026-08-13T23:14:07Z,ready,70,opportunity_research,opportunity,opportunity_e2d5f8a0643a34b52ed5,,,,opportunity_research:opportunity_e2d5f8a0643a34b52ed5:1578d0477c831e54d91f:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_715bde20b6e1e1320c1a volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZYPF0GRRMNP7KWBJJT87XXG.json,deterministic-indicator-transition,0,3,,,
01KZYPF0GRM2BEK2FG5J50SJJP,2026-08-13T23:14:07Z,2026-08-13T23:14:07Z,ready,70,opportunity_research,opportunity,opportunity_ef0a7b8b4515ebe5fd8a,,,,opportunity_research:opportunity_ef0a7b8b4515ebe5fd8a:1578d0477c831e54d91f:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_a5dc16f3f4b245e6c168 volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZYPF0GRM2BEK2FG5J50SJJP.json,deterministic-indicator-transition,0,3,,,
01KZYPF0GRJ2GBRW80TSKAEP25,2026-08-13T23:14:07Z,2026-08-13T23:14:07Z,ready,60,wiki_ingest,source,source_6ce332d2cea00c9cffe5,,,,wiki_ingest:source_6ce332d2cea00c9cffe5:c63dc54a9b2cd4459344:2026-08-13,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_a5dc16f3f4b245e6c168-volume_anomaly-8cda2406695e.md into the wiki.,data/operations/payloads/01KZYPF0GRJ2GBRW80TSKAEP25.json,cheap-llm-ingest-decision,0,3,,,
01KZYPF0GRN0DCXDMTKY5G5JXF,2026-08-13T23:14:07Z,2026-08-13T23:14:07Z,ready,70,opportunity_research,opportunity,opportunity_e79270b1bb2739bcbb05,,,,opportunity_research:opportunity_e79270b1bb2739bcbb05:3ed9e7f16e6e4eca8261:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_b2116dcf976c96974d7b bollinger_below_lower transition as opportunity, risk, or noise.",data/operations/payloads/01KZYPF0GRN0DCXDMTKY5G5JXF.json,deterministic-indicator-transition,0,3,,,
01KZYPF0GRV3VM126SFC06PHYA,2026-08-13T23:14:07Z,2026-08-13T23:14:07Z,ready,60,wiki_ingest,source,source_1845adcca6cf8e8a3ef4,,,,wiki_ingest:source_1845adcca6cf8e8a3ef4:af9553dc2216de9b19f6:2026-08-13,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_b2116dcf976c96974d7b-bollinger_below_lower-acc942b6f4a6.md into the wiki.,data/operations/payloads/01KZYPF0GRV3VM126SFC06PHYA.json,cheap-llm-ingest-decision,0,3,,,
01KZYPF0GRFAGJFDT0130F89HA,2026-08-13T23:14:07Z,2026-08-13T23:14:07Z,ready,65,security_research,security,security_2c779e81c27b78c556bb,,,,security_research:security_2c779e81c27b78c556bb:allocation-maintenance:2026-08-06T18:12:30Z,0,llm-wiki|papertrader-security-research,Revalidate security_2c779e81c27b78c556bb with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZYPF0GRFAGJFDT0130F89HA.json,deterministic-allocation-maintenance,0,3,,,
01KZYPF0GRF70DYNX3ZSZNC1QH,2026-08-13T23:14:07Z,2026-08-13T23:14:07Z,ready,65,security_research,security,security_a9eb9838940ef5ceaa0c,,,,security_research:security_a9eb9838940ef5ceaa0c:allocation-maintenance:2026-08-06T18:47:30Z,0,llm-wiki|papertrader-security-research,Revalidate security_a9eb9838940ef5ceaa0c with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZYPF0GRF70DYNX3ZSZNC1QH.json,deterministic-allocation-maintenance,0,3,,,
01M02FPYQ88TCA3YVDGB8Y8DVS,2026-08-15T10:33:05Z,2026-08-15T10:33:10Z,ready,65,wiki_ingest,source,youtube_kVzYGVJ8zUk,,,,wiki_ingest:youtube:UCESLZhusAkFfsNsApnjF_Cg:kVzYGVJ8zUk:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01M02FPYQ88TCA3YVDGB8Y8DVS.json,youtube_scan:daily-20260815T103304Z,0,3,,,
01M02FPYQ8SHAXQA1EKT96C8RP,2026-08-15T10:33:05Z,2026-08-15T10:33:10Z,ready,65,wiki_ingest,source,youtube_541z1_TbPhA,,,,wiki_ingest:youtube:UCrGLm-Drgv0vbbemwwHeXJw:541z1_TbPhA:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01M02FPYQ8SHAXQA1EKT96C8RP.json,youtube_scan:daily-20260815T103304Z,0,3,,,
01M02FPYQ85Y4PQYGHFTATN6FR,2026-08-15T10:33:05Z,2026-08-15T10:33:10Z,ready,65,wiki_ingest,source,youtube_u9HihTkeuWE,,,,wiki_ingest:youtube:UCrTTBSUr0zhPU56UQljag5A:u9HihTkeuWE:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01M02FPYQ85Y4PQYGHFTATN6FR.json,youtube_scan:daily-20260815T103304Z,0,3,,,
01M02FQ3KGCEMCEX1N51AQDRB3,2026-08-15T10:33:10Z,2026-08-15T10:33:10Z,ready,70,opportunity_research,opportunity,opportunity_53d7a38a556b1418582c,,,,opportunity_research:opportunity_53d7a38a556b1418582c:1578d0477c831e54d91f:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_0a56aa634d077fe5796f volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01M02FQ3KGCEMCEX1N51AQDRB3.json,deterministic-indicator-transition,0,3,,,
01M02FQ3KGAHJ79BP488QQ2BGB,2026-08-15T10:33:10Z,2026-08-15T10:33:10Z,ready,60,wiki_ingest,source,source_54a425907c505f50cd05,,,,wiki_ingest:source_54a425907c505f50cd05:d462ba06b25d80043bf9:2026-08-14,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_0a56aa634d077fe5796f-volume_anomaly-b65385b22ac1.md into the wiki.,data/operations/payloads/01M02FQ3KGAHJ79BP488QQ2BGB.json,cheap-llm-ingest-decision,0,3,,,
01M02FQ3KG3PQPWQP3VYP6DPZB,2026-08-15T10:33:10Z,2026-08-15T10:33:10Z,ready,60,wiki_ingest,source,source_d9e4a16482d4197b964c,,,,wiki_ingest:source_d9e4a16482d4197b964c:f144516842d3b6c6603b:2026-08-14,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_2010347f1a0a5ea60f47-macd_cross_above_signal-8aa859f0a1c1.md into the wiki.,data/operations/payloads/01M02FQ3KG3PQPWQP3VYP6DPZB.json,cheap-llm-ingest-decision,0,3,,,
01M02FQ3KGMNA6H4RE6RW9ZC2J,2026-08-15T10:33:10Z,2026-08-15T10:33:10Z,ready,70,opportunity_research,opportunity,opportunity_f8c5012527186e861b02,,,,opportunity_research:opportunity_f8c5012527186e861b02:1578d0477c831e54d91f:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_4627aea1bf7d8943d3d8 volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01M02FQ3KGMNA6H4RE6RW9ZC2J.json,deterministic-indicator-transition,0,3,,,
01M02FQ3KG72HY9DPCEN4D3F6V,2026-08-15T10:33:10Z,2026-08-15T10:33:10Z,ready,60,wiki_ingest,source,source_1d1c32f37ed2f0551c0a,,,,wiki_ingest:source_1d1c32f37ed2f0551c0a:aef956649457534b32cf:2026-08-14,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_4627aea1bf7d8943d3d8-volume_anomaly-0babfa75f1da.md into the wiki.,data/operations/payloads/01M02FQ3KG72HY9DPCEN4D3F6V.json,cheap-llm-ingest-decision,0,3,,,
01M02FQ3KGAHD8Q7N06QYHGRN8,2026-08-15T10:33:10Z,2026-08-15T10:33:10Z,ready,70,opportunity_research,opportunity,opportunity_e2d5f8a0643a34b52ed5,,,,opportunity_research:opportunity_e2d5f8a0643a34b52ed5:44522b8c94cf1ce22a51:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_715bde20b6e1e1320c1a volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01M02FQ3KGAHD8Q7N06QYHGRN8.json,deterministic-indicator-transition,0,3,,,
01M02FQ3KGCTQ8EHPDAPXDCF33,2026-08-15T10:33:10Z,2026-08-15T10:33:10Z,ready,60,wiki_ingest,source,source_c997266df123152e6f03,,,,wiki_ingest:source_c997266df123152e6f03:ea28dc3389c4bf975f18:2026-08-14,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_715bde20b6e1e1320c1a-volume_anomaly-6fb23bdfd26a.md into the wiki.,data/operations/payloads/01M02FQ3KGCTQ8EHPDAPXDCF33.json,cheap-llm-ingest-decision,0,3,,,
01M02FQ3KGHJ50SD04HZCB6Y67,2026-08-15T10:33:10Z,2026-08-15T10:33:10Z,ready,70,opportunity_research,opportunity,opportunity_2d6971b4f03b59b550ae,,,,opportunity_research:opportunity_2d6971b4f03b59b550ae:38e4d6f658c878c0054e:2026-08-09,7,llm-wiki|papertrader-opportunity-research,"Assess security_d12e746b3c9d392183cc macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01M02FQ3KGHJ50SD04HZCB6Y67.json,deterministic-indicator-transition,0,3,,,
01M02FQ3KG8BCP4XH36GMBCT97,2026-08-15T10:33:10Z,2026-08-15T10:33:10Z,ready,60,wiki_ingest,source,source_bbddc8dd7450fd6ea4c9,,,,wiki_ingest:source_bbddc8dd7450fd6ea4c9:34bcceced8702c0a8741:2026-08-14,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_d12e746b3c9d392183cc-macd_cross_above_signal-3d4a3a1356c7.md into the wiki.,data/operations/payloads/01M02FQ3KG8BCP4XH36GMBCT97.json,cheap-llm-ingest-decision,0,3,,,
01M0303PQ0QPDFP335PHBAXSTN,2026-08-15T15:19:40Z,2026-08-15T15:19:40Z,ready,65,security_research,security,security_55c9ce2fdcd32dad6b8c,,,,security_research:security_55c9ce2fdcd32dad6b8c:allocation-maintenance:2026-08-08T11:36:18Z,0,llm-wiki|papertrader-security-research,Revalidate security_55c9ce2fdcd32dad6b8c with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01M0303PQ0QPDFP335PHBAXSTN.json,deterministic-allocation-maintenance,0,3,,,
01M03E0G3RTWAQFEZYZQMY0VM8,2026-08-15T19:22:35Z,2026-08-15T19:22:41Z,ready,65,wiki_ingest,source,youtube__ekDqR5sesE,,,,wiki_ingest:youtube:UCOOSDCjFzHfnGoV8iNLC65A:_ekDqR5sesE:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01M03E0G3RTWAQFEZYZQMY0VM8.json,youtube_scan:daily-20260815T192234Z,0,3,,,
01M059AZ308VQ9MM0F6GKDKTNF,2026-08-16T12:39:24Z,2026-08-16T12:39:24Z,ready,65,security_research,security,security_6f9a1450edceb9307c9a,,,,security_research:security_6f9a1450edceb9307c9a:allocation-maintenance:2026-08-09T11:07:34Z,0,llm-wiki|papertrader-security-research,Revalidate security_6f9a1450edceb9307c9a with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01M059AZ308VQ9MM0F6GKDKTNF.json,deterministic-allocation-maintenance,0,3,,,
